pipeline_version,subset,method_a,method_b,contrast_interpretation,metric,metric_role,preferred_direction,n_repeated_pairs,n_condition_clusters,method_a_mean,method_b_mean,a_minus_b_cluster_mean,CI95_low,CI95_high,median_cluster_difference,wilcoxon_p_on_cluster_means
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,RidgeAIME,Huber contribution beyond ridge,operator_cosine_flat,same-method clean-reference operator recovery,higher is better,81,27,1.0,1.0,1.0965165675310189e-17,-3.8378079863585644e-17,6.579099405186112e-17,-3.700743415417188e-17,1.0
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,RidgeAIME,Huber contribution beyond ridge,operator_topk_jaccard,same-method clean-reference operator recovery,higher is better,81,27,1.0,1.0,0.0,0.0,0.0,0.0,1.0
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,RidgeAIME,Huber contribution beyond ridge,bootstrap_cosine_flat,stability/self-consistency,higher is better,81,27,0.9728352127012442,0.9686773700799434,0.004157842621300989,0.002223852141298555,0.006325783733524997,0.0013535173142975216,8.195638656616211e-07
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,RidgeAIME,Huber contribution beyond ridge,irrelevant_decoy_mass_ratio,true irrelevant-decoy attribution,lower is better,81,27,0.013987103558752175,0.01418584234850033,-0.00019873878974815436,-0.0005496224340066472,0.00012484284952307597,1.8883342004464312e-05,0.6616804599761963
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,RidgeAIME,Huber contribution beyond ridge,clone_mass_ratio,correlated-clone redistribution,descriptive,81,27,0.1482987270817724,0.14929866861343255,-0.000999941531660116,-0.002190227009586502,-3.791601863836021e-05,0.0,0.17011443450093056
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,RidgeAIME,Huber contribution beyond ridge,log10_cond_reg,conditioning diagnostic,lower is better,81,27,0.263513197124497,0.2523572334441335,0.01115596368036351,0.007557445666574904,0.014502869491560075,0.012518740453651783,1.1354684829711914e-05
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,RidgeAIME,Huber contribution beyond ridge,log10_coef_norm,regularization diagnostic,diagnostic only,81,27,0.9731402689490942,0.9845775542941776,-0.011437285345083674,-0.01387006856316387,-0.009131543671107537,-0.010215010741358554,4.470348358154297e-08
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,clean_target_reconstruction_r2,clean-target reconstruction,higher is better,81,27,0.2807882526582018,0.28078688501674587,1.3676414559436353e-06,-1.7744868130547808e-06,4.4456767018527205e-06,1.559259455108375e-06,0.2290707677602768
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,clean_target_reconstruction_cosine,clean-target reconstruction,higher is better,81,27,0.4932907275701434,0.4932923642210143,-1.6366508709517751e-06,-2.5088570304133745e-06,-8.578177058216936e-07,-5.013165122376891e-07,3.769993782043457e-06
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,operator_cosine_flat,same-method clean-reference operator recovery,higher is better,81,27,1.0,1.0,-3.426614273534434e-17,-7.675615972717132e-17,8.223874256482639e-18,0.0,1.0
main_corrected_inverse_map_2026-08-31_v2,outlier_rate=0.00,HuberRidgeAIME,HuberAIME,ridge contribution beyond Huber,operator_topk_jaccard,same-method clean-reference operator recovery,higher is better,81,27,1.0,1.0,0.0,0.0,0.0,0.0,1.0
