dataset,learner,repeat,outlier_rate,clone_frac,condition,method,n_total,n_test,d_before,d_after,n_outlier_rows,n_clones,fit_time_sec,test_accuracy,test_log_loss,explain_time_sec,cond_raw_median,cond_reg_median,lambda_min_raw_median,lambda_min_reg_median,mean_iter,mean_huber_weight,frac_downweighted,coef_l2_norm_mean,bootstrap_topk_jaccard,bootstrap_spearman_global,bootstrap_cosine_flat,bootstrap_relative_l2_similarity,noise_topk_jaccard,noise_spearman_global,noise_cosine_flat,noise_relative_l2_similarity,decoy_decoy_mass_ratio,decoy_decoy_resistance_mass,decoy_decoy_topk_infiltration,decoy_decoy_best_rank,decoy_decoy_best_rank_percentile,error
credit_approval,svm,1,0.1,0.5,out0.10_clone0.50,HuberRidgeAIME,690,207,42,63,69,21,0.015881375002209097,0.8454106280193237,0.3568880274364162,0.0018442909931764007,454309.39832016994,93243.67164724207,0.0025824263876376746,0.012582426387686333,11.0,0.9985712481324506,0.0024154589371980675,3.2782123496841478,0.26552287581699346,0.541118631592422,0.3732177719509515,-0.8006839994852419,0.2761078790490555,0.6287562403993856,0.25833959396165007,-0.07705826581744576,0.03690643750260046,0.9630935624973995,0.13888888888888887,17.666666666666668,0.7435897435897436,
credit_approval,mlp,1,0.1,0.5,out0.10_clone0.50,AIME,690,207,42,63,69,21,0.021484500030055642,0.8647342995169082,0.4662634315876909,0.0010707909823395312,461214.49094953825,461214.49094953825,0.0025826190502427245,0.0025826190502427245,1.0,1.0,0.0,2.4969051030750915,0.1603631218569299,0.5877696172555044,0.06302585311430443,-7.972007867929498e+26,0.2575710108604845,0.6585841493855606,0.40583949804190605,0.08696454141690724,0.030843026937313087,0.9691569730626869,0.08333333333333333,21.416666666666668,0.6858974358974358,
credit_approval,mlp,1,0.1,0.5,out0.10_clone0.50,HuberAIME,690,207,42,63,69,21,0.021484500030055642,0.8647342995169082,0.4662634315876909,0.0010479590273462236,461214.49094953825,461214.49094953825,0.0025826190502427245,0.0025826190502427245,2.0,1.0,0.0,2.4969051030750915,0.1603631218569299,0.5877696172555044,0.06302585311430443,-7.972007867929498e+26,0.2575710108604845,0.6585841493855606,0.40583949804190605,0.08696454141690724,0.030843026937313087,0.9691569730626869,0.08333333333333333,21.416666666666668,0.6858974358974358,
credit_approval,mlp,1,0.1,0.5,out0.10_clone0.50,RidgeAIME,690,207,42,63,69,21,0.021484500030055642,0.8647342995169082,0.4662634315876909,0.0009201670181937516,461214.49094953825,94666.40655705667,0.0025826190502427245,0.0125826190503635,1.0,1.0,0.0,1.0790706995264243,0.2163374121578456,0.4658858166922683,0.3465334873818568,-0.6151231400244129,0.308531746031746,0.6337845622119815,0.4805411542210275,0.08089718226906849,0.04419000131224223,0.9558099986877577,0.16666666666666666,17.5,0.7461538461538462,
credit_approval,mlp,1,0.1,0.5,out0.10_clone0.50,HuberRidgeAIME,690,207,42,63,69,21,0.021484500030055642,0.8647342995169082,0.4662634315876909,0.0008966249879449606,461214.49094953825,94666.40655705667,0.0025826190502427245,0.0125826190503635,2.0,1.0,0.0,1.0790706995264243,0.2163374121578456,0.4658858166922683,0.3465334873818568,-0.6151231400244129,0.308531746031746,0.6337845622119815,0.4805411542210275,0.08089718226906849,0.04419000131224223,0.9558099986877577,0.16666666666666666,17.5,0.7461538461538462,
credit_approval,lgbm,2,0.0,0.0,out0.00_clone0.00,AIME,690,207,42,42,0,0,1.0252285409951583,0.8743961352657005,0.30264783223609315,0.0013165409909561276,924857180762198.6,924857180762198.6,-6.139222917155115e-13,-6.139222917155115e-13,1.0,1.0,0.0,0.3520450269795693,0.42635434740697903,0.531647246013054,0.7870982089547703,-3.7502102467980585e+45,0.13562091503267973,0.09450206628312131,0.154161722512562,-5.418225258193532,0.2162059880707092,0.7837940119292908,0.4444444444444444,6.25,0.8806818181818182,
credit_approval,lgbm,2,0.0,0.0,out0.00_clone0.00,HuberAIME,690,207,42,42,0,0,1.0252285409951583,0.8743961352657005,0.30264783223609315,0.009260958002414554,924406076855649.8,924406076855649.8,-5.634769274024713e-13,-5.634769274024713e-13,26.0,0.9991261774403374,0.012077294685990338,0.3532423523328158,0.3741550846814005,0.4044605955585258,0.6177992990020114,-2.639737324302968e+45,0.09090127278981767,0.09059233449477354,0.15501911080426797,-5.386094978043408,0.23643034315204312,0.7635696568479569,0.5277777777777778,3.8333333333333335,0.9356060606060607,
credit_approval,lgbm,2,0.0,0.0,out0.00_clone0.00,RidgeAIME,690,207,42,42,0,0,1.0252285409951583,0.8743961352657005,0.30264783223609315,0.0007152920006774366,924857180762198.6,92486.71808233226,-6.139222917155115e-13,0.009999999999339105,1.0,1.0,0.0,0.35198220750611897,0.4981684981684982,0.7232444408419118,0.9464714898630523,0.6603556942471149,0.13562091503267973,0.08471107980635573,0.1708718743157852,-4.793259568142551,0.25061285820169726,0.7493871417983026,0.5555555555555555,1.4166666666666667,0.9905303030303031,
credit_approval,lgbm,2,0.0,0.0,out0.00_clone0.00,HuberRidgeAIME,690,207,42,42,0,0,1.0252285409951583,0.8743961352657005,0.30264783223609315,0.0010389580274932086,924404348152515.0,92441.43482073258,-5.795687309443013e-13,0.00999999999940711,5.5,0.999119567363842,0.012077294685990338,0.35322428891575974,0.566426628926629,0.7225858670188544,0.94607123468059,0.6593469930544961,0.09090127278981767,0.08641300056783237,0.17186422200644613,-4.763760461649502,0.25149659372787386,0.7485034062721262,0.5555555555555555,1.5,0.9886363636363636,
credit_approval,svm,2,0.0,0.0,out0.00_clone0.00,AIME,690,207,42,42,0,0,0.014564584009349346,0.8985507246376812,0.3126844933795963,0.0010886659729294479,924857180762198.6,924857180762198.6,-6.139222917155115e-13,-6.139222917155115e-13,1.0,1.0,0.0,0.3028189380784883,0.4334753940017098,0.4892499257218485,0.7852200928867465,-8.310603901528367e+44,0.11471233230134159,-0.16090673365205416,0.19609118443222942,-4.569003555042573,0.20235555766474567,0.7976444423352543,0.47222222222222215,6.166666666666667,0.8825757575757577,
credit_approval,svm,2,0.0,0.0,out0.00_clone0.00,HuberAIME,690,207,42,42,0,0,0.014564584009349346,0.8985507246376812,0.3126844933795963,0.0015174170257523656,924857180762198.6,924857180762198.6,-6.139222917155115e-13,-6.139222917155115e-13,2.0,1.0,0.0,0.3028189380784883,0.468441280941281,0.6081084731113092,0.9379845219259945,0.634484611167771,0.11471233230134159,-0.16102827971801315,0.19604174997188126,-4.570247981692194,0.2532767382543853,0.7467232617456148,0.5833333333333333,1.25,0.9943181818181818,
credit_approval,svm,2,0.0,0.0,out0.00_clone0.00,RidgeAIME,690,207,42,42,0,0,0.014564584009349346,0.8985507246376812,0.3126844933795963,0.0006691250018775463,924857180762198.6,92486.71808233226,-6.139222917155115e-13,0.009999999999339105,1.0,1.0,0.0,0.30279204017081385,0.468441280941281,0.625813947204885,0.9388112244395105,0.637301463546672,0.12202227382180943,-0.15080233604369903,0.21297859268044927,-3.998414666576719,0.24072118610575002,0.7592788138942499,0.5833333333333333,1.25,0.9943181818181818,
credit_approval,svm,2,0.0,0.0,out0.00_clone0.00,HuberRidgeAIME,690,207,42,42,0,0,0.014564584009349346,0.8985507246376812,0.3126844933795963,0.0009565000073052943,924857180762198.6,92486.71808233226,-6.139222917155115e-13,0.009999999999339105,2.0,1.0,0.0,0.30279204017081385,0.468441280941281,0.625813947204885,0.9388819088318723,0.6372915585092048,0.12202227382180943,-0.15080233604369903,0.21295275917552325,-3.9989687827260068,0.24072118610575002,0.7592788138942499,0.5833333333333333,1.25,0.9943181818181818,
credit_approval,mlp,2,0.0,0.0,out0.00_clone0.00,AIME,690,207,42,42,0,0,0.026305124978534877,0.8792270531400966,0.3432007254463416,0.0011389589635655284,924857180762198.6,924857180762198.6,-6.139222917155115e-13,-6.139222917155115e-13,1.0,1.0,0.0,0.21789572767667165,0.5190365190365192,0.6031804090537665,0.777087895824241,-1.1330945999217596e+45,0.13562091503267973,0.0861153877319504,0.23889865274866778,-3.2152932713533637,0.17323615600831754,0.8267638439916825,0.47222222222222227,6.25,0.8806818181818183,
credit_approval,mlp,2,0.0,0.0,out0.00_clone0.00,HuberAIME,690,207,42,42,0,0,0.026305124978534877,0.8792270531400966,0.3432007254463416,0.0014527500024996698,924857180762198.6,924857180762198.6,-6.139222917155115e-13,-6.139222917155115e-13,2.0,1.0,0.0,0.21789572767667165,0.6427738927738929,0.7839329142532371,0.9343553187681307,0.6252695155910422,0.13562091503267973,0.0861153877319504,0.23889865274866778,-3.2152932713533637,0.20700574608466496,0.7929942539153352,0.5555555555555555,1.25,0.9943181818181818,
credit_approval,mlp,2,0.0,0.0,out0.00_clone0.00,RidgeAIME,690,207,42,42,0,0,0.026305124978534877,0.8792270531400966,0.3432007254463416,0.0006371670169755816,924857180762198.6,92486.71808233226,-6.139222917155115e-13,0.009999999999339105,1.0,1.0,0.0,0.21786417150313384,0.6427738927738929,0.7957769311826213,0.9360944795233296,0.6312483911184463,0.17034313725490197,0.11443391024785868,0.2622979363583048,-2.8610337952597162,0.1903458042956873,0.8096541957043127,0.5277777777777778,1.4166666666666667,0.9905303030303029,
credit_approval,mlp,2,0.0,0.0,out0.00_clone0.00,HuberRidgeAIME,690,207,42,42,0,0,0.026305124978534877,0.8792270531400966,0.3432007254463416,0.0007251659990288317,924857180762198.6,92486.71808233226,-6.139222917155115e-13,0.009999999999339105,2.0,1.0,0.0,0.21786417150313384,0.6427738927738929,0.7957769311826213,0.9360944795233296,0.6312483911184463,0.17034313725490197,0.11443391024785868,0.2622979363583048,-2.8610337952597162,0.1903458042956873,0.8096541957043127,0.5277777777777778,1.4166666666666667,0.9905303030303029,
credit_approval,lgbm,2,0.0,0.25,out0.00_clone0.25,AIME,690,207,42,52,0,10,1.1392895000171848,0.8454106280193237,0.5346434870816256,0.0014769589761272073,1210707375928491.2,1210707375928491.2,-1.5659054836501584e-12,-1.5659054836501584e-12,1.0,1.0,0.0,6.508074870332936,0.32988307988307985,0.6221932895073851,0.4739192195152257,-1.3867277236500051e+45,0.3286064425770308,0.5996115427302996,0.45842214589305624,0.11894995233268552,0.03494868637926509,0.9650513136207349,0.027777777777777776,17.5,0.6944444444444446,
credit_approval,lgbm,2,0.0,0.25,out0.00_clone0.25,HuberAIME,690,207,42,52,0,10,1.1392895000171848,0.8454106280193237,0.5346434870816256,0.008368165988940746,1206700041762792.5,1206700041762792.5,-1.4933510332012135e-12,-1.4933510332012135e-12,26.0,1.0,0.0,4.181154373040113e+16,0.07428355957767722,0.12392925239762086,-0.059139059165005274,-2042196693878.8535,0.08991228070175439,0.2861990950226244,-0.02967453207829064,0.0,0.021416102857910246,0.9785838971420898,0.027777777777777776,24.666666666666668,0.5617283950617283,
credit_approval,lgbm,2,0.0,0.25,out0.00_clone0.25,RidgeAIME,690,207,42,52,0,10,1.1392895000171848,0.8454106280193237,0.5346434870816256,0.0007129589794203639,1210707375928491.2,121071.73761109156,-1.5659054836501584e-12,0.009999999998493252,1.0,1.0,0.0,3.4976221023539997,0.4530677655677655,0.7850669905779791,0.6763771451949259,-0.008813562715090179,0.343568196509373,0.5624306326304106,0.4971245727524035,0.08372385007385236,0.044532121537553114,0.955467878462447,0.13888888888888887,13.0,0.7777777777777777,
credit_approval,lgbm,2,0.0,0.25,out0.00_clone0.25,HuberRidgeAIME,690,207,42,52,0,10,1.1392895000171848,0.8454106280193237,0.5346434870816256,0.0012167079839855433,1205121630564101.5,120513.16307371939,-1.4039139114673337e-12,0.009999999998564034,6.0,0.9989711145554324,0.021739130434782608,3.4150045540741214,0.4530677655677655,0.7779474882625035,0.6688398491338491,-0.032712040293167044,0.34688779357897004,0.5769871083411594,0.4979357808749847,0.07986895421015418,0.04464553694596182,0.9553544630540381,0.16666666666666666,12.583333333333334,0.7854938271604938,
credit_approval,svm,2,0.0,0.25,out0.00_clone0.25,AIME,690,207,42,52,0,10,0.014465084008406848,0.8260869565217391,0.38215059055383654,0.0012388330069370568,1210707375928491.2,1210707375928491.2,-1.5659054836501584e-12,-1.5659054836501584e-12,1.0,1.0,0.0,2.418697221007937,0.29789235961836585,0.4855693834066575,0.3601458129827413,-1.9091721928140864e+45,0.25153971845148315,0.46829377614616235,0.2509568021788823,-0.11551528009950018,0.07228005075120049,0.9277199492487994,0.16666666666666666,11.166666666666666,0.8117283950617283,
credit_approval,svm,2,0.0,0.25,out0.00_clone0.25,HuberAIME,690,207,42,52,0,10,0.014465084008406848,0.8260869565217391,0.38215059055383654,0.007751124969217926,1210692866735612.0,1210692866735612.0,-1.4887762338571102e-12,-1.4887762338571102e-12,26.0,1.0,0.0,4.127293124254152e+16,0.29467727261844906,0.566419513049526,0.02005403828806974,-539590526031.23175,0.3258928571428571,0.6795014086911977,-0.055583049209322326,0.0,0.04698640836665704,0.9530135916333431,0.1111111111111111,25.583333333333332,0.5447530864197531,
credit_approval,svm,2,0.0,0.25,out0.00_clone0.25,RidgeAIME,690,207,42,52,0,10,0.014465084008406848,0.8260869565217391,0.38215059055383654,0.0009009999921545386,1210707375928491.2,121071.73761109156,-1.5659054836501584e-12,0.009999999998493252,1.0,1.0,0.0,1.311445624271601,0.49505192519898406,0.5860979124037775,0.6366644986363129,-0.22477443298895924,0.25378645047762693,0.34821352343549905,0.34164554919635437,-0.2799818418043678,0.07951104920366711,0.920488950796333,0.25,8.5,0.861111111111111,
credit_approval,svm,2,0.0,0.25,out0.00_clone0.25,HuberRidgeAIME,690,207,42,52,0,10,0.014465084008406848,0.8260869565217391,0.38215059055383654,0.0013080000062473118,1210656927147244.5,121066.69273243853,-1.4898875395114642e-12,0.009999999998536825,4.5,0.9999545439993123,0.0024154589371980675,1.3072313644242919,0.4843681645152234,0.5729559226269215,0.6338090021324684,-0.23174985436208084,0.25378645047762693,0.3397400324425851,0.34123059786125937,-0.2838531665341385,0.07971983194395556,0.9202801680560443,0.25,8.416666666666666,0.8626543209876543,
credit_approval,mlp,2,0.0,0.25,out0.00_clone0.25,AIME,690,207,42,52,0,10,0.027116375043988228,0.8164251207729468,0.4228171358824362,0.0013324579922482371,1210707375928491.2,1210707375928491.2,-1.5659054836501584e-12,-1.5659054836501584e-12,1.0,1.0,0.0,2.5380220695677203,0.36765378870642024,0.5677167819232193,0.45047159802929154,-2.125451355604219e+45,0.2757936507936508,0.553444890292837,0.3800297641070992,0.049166046265548394,0.04567700601290154,0.9543229939870984,0.13888888888888887,15.166666666666666,0.7376543209876543,
credit_approval,mlp,2,0.0,0.25,out0.00_clone0.25,HuberAIME,690,207,42,52,0,10,0.027116375043988228,0.8164251207729468,0.4228171358824362,0.0018262909725308418,1210707375928491.2,1210707375928491.2,-1.5659054836501584e-12,-1.5659054836501584e-12,2.0,1.0,0.0,2.5380220695677203,0.4303104303104303,0.6822191866586983,0.5745425500406172,-1.2175044325952444e+28,0.2757936507936508,0.553444890292837,0.3800297641070992,0.049166046265548394,0.04567700601290154,0.9543229939870984,0.13888888888888887,15.166666666666666,0.7376543209876543,
credit_approval,mlp,2,0.0,0.25,out0.00_clone0.25,RidgeAIME,690,207,42,52,0,10,0.027116375043988228,0.8164251207729468,0.4228171358824362,0.0007612089975737035,1210707375928491.2,121071.73761109156,-1.5659054836501584e-12,0.009999999998493252,1.0,1.0,0.0,1.4210948332956055,0.4627594627594627,0.7624130569049982,0.7080302759070851,0.0846020986414066,0.3070436507936508,0.517939468966106,0.4449579971100278,-0.003917879707400013,0.047493104265197296,0.9525068957348028,0.13888888888888887,15.333333333333334,0.7345679012345679,
credit_approval,mlp,2,0.0,0.25,out0.00_clone0.25,HuberRidgeAIME,690,207,42,52,0,10,0.027116375043988228,0.8164251207729468,0.4228171358824362,0.0011119580012746155,1210707375928491.2,121071.73761109156,-1.5659054836501584e-12,0.009999999998493252,2.0,1.0,0.0,1.4210948332956055,0.4627594627594627,0.7624130569049982,0.7080302759070851,0.0846020986414066,0.3070436507936508,0.517939468966106,0.4449579971100278,-0.003917879707400013,0.047493104265197296,0.9525068957348028,0.13888888888888887,15.333333333333334,0.7345679012345679,
credit_approval,lgbm,2,0.0,0.5,out0.00_clone0.50,AIME,690,207,42,63,0,21,1.133874624967575,0.8695652173913043,0.546534297947589,0.0016985000111162663,1592843449630391.2,1592843449630391.2,-1.40798421253663e-12,-1.40798421253663e-12,1.0,1.0,0.0,8.875738701464828,0.39782970297676185,0.7792458717357911,0.7407227146604386,0.05694321606215202,0.1284722222222222,0.313310051843318,0.28216910591583066,-0.025164634511972886,0.006161372479070798,0.9938386275209292,0.0,39.083333333333336,0.41410256410256413,
credit_approval,lgbm,2,0.0,0.5,out0.00_clone0.50,HuberAIME,690,207,42,63,0,21,1.133874624967575,0.8695652173913043,0.546534297947589,0.004686500004027039,1591433160333052.8,1591433160333052.8,-1.3669266915190008e-12,-1.3669266915190008e-12,6.0,0.9988277265522196,0.012077294685990338,8.551760333890734,0.2878061481002657,0.6316324244751664,0.6042744599720595,-2.2242394330345394e+30,0.1284722222222222,0.32850302419354843,0.279662898669664,-0.03357266993945626,0.00914998171004818,0.9908500182899518,0.0,39.0,0.4153846153846154,
credit_approval,lgbm,2,0.0,0.5,out0.00_clone0.50,RidgeAIME,690,207,42,63,0,21,1.133874624967575,0.8695652173913043,0.546534297947589,0.0012377499951981008,1592843449630391.2,159285.3449854172,-1.40798421253663e-12,0.00999999999859509,1.0,1.0,0.0,4.213778823305809,0.2828937130407719,0.7417994547532581,0.6961877407475745,0.025004740693601507,0.10552115583075335,0.322182084764689,0.3186859012646001,-0.21573460231537922,0.026700447504115914,0.973299552495884,0.05555555555555555,20.583333333333332,0.6987179487179488,
credit_approval,lgbm,2,0.0,0.5,out0.00_clone0.50,HuberRidgeAIME,690,207,42,63,0,21,1.133874624967575,0.8695652173913043,0.546534297947589,0.0015926670166663826,1590111133871227.0,159012.11340977403,-1.3252341462141324e-12,0.009999999998575461,6.0,0.9983964529037681,0.014492753623188406,4.024738642601141,0.30917366946778707,0.7709351177583873,0.6820499581271648,-0.02555485169486151,0.11471233230134158,0.35055264202603564,0.3157934264347925,-0.2409897117464546,0.029030387653638818,0.9709696123463613,0.05555555555555555,20.666666666666668,0.6974358974358975,
credit_approval,svm,2,0.0,0.5,out0.00_clone0.50,AIME,690,207,42,63,0,21,0.016237333009485155,0.8695652173913043,0.38634320164295777,0.0019607910071499646,1592843449630391.2,1592843449630391.2,-1.40798421253663e-12,-1.40798421253663e-12,1.0,1.0,0.0,6.642702945078662,0.3887138188608777,0.780469950076805,0.7295877556906062,0.05010819720680867,0.15298202614379083,0.4201828917050692,0.44026019949878165,0.08173610952052487,0.00760136251982782,0.9923986374801722,0.027777777777777776,35.583333333333336,0.4679487179487179,
credit_approval,svm,2,0.0,0.5,out0.00_clone0.50,HuberAIME,690,207,42,63,0,21,0.016237333009485155,0.8695652173913043,0.38634320164295777,0.002083916973788291,1592843449630391.2,1592843449630391.2,-1.40798421253663e-12,-1.40798421253663e-12,2.0,1.0,0.0,6.642702945078662,0.3887138188608777,0.780469950076805,0.7295877556906062,0.05010819720680867,0.15298202614379083,0.4201828917050692,0.44026019949878165,0.08173610952052487,0.016590212006804505,0.9834097879931955,0.027777777777777776,30.666666666666668,0.5435897435897435,
credit_approval,svm,2,0.0,0.5,out0.00_clone0.50,RidgeAIME,690,207,42,63,0,21,0.016237333009485155,0.8695652173913043,0.38634320164295777,0.0009529580129310489,1592843449630391.2,159285.3449854172,-1.40798421253663e-12,0.00999999999859509,1.0,1.0,0.0,3.3828575423347718,0.38670126170126173,0.7890129910358802,0.7643288251913035,0.2215911894471251,0.17447110423116613,0.42970212713331124,0.5726437983114394,0.10973132086300158,0.04539312989763489,0.9546068701023652,0.08333333333333333,17.75,0.7423076923076923,
credit_approval,svm,2,0.0,0.5,out0.00_clone0.50,HuberRidgeAIME,690,207,42,63,0,21,0.016237333009485155,0.8695652173913043,0.38634320164295777,0.0009567919769324362,1592843449630391.2,159285.3449854172,-1.40798421253663e-12,0.00999999999859509,2.0,1.0,0.0,3.3828575423347718,0.38670126170126173,0.7890129910358802,0.7643288251913035,0.2215911894471251,0.17447110423116613,0.42970212713331124,0.5726437983114394,0.10973132086300158,0.04539312989763489,0.9546068701023652,0.08333333333333333,17.75,0.7423076923076923,
credit_approval,mlp,2,0.0,0.5,out0.00_clone0.50,AIME,690,207,42,63,0,21,0.016932583006564528,0.7729468599033816,0.577482082058494,0.0019207079894840717,1592843449630391.2,1592843449630391.2,-1.40798421253663e-12,-1.40798421253663e-12,1.0,1.0,0.0,1.9791844957782156,0.34086334918378264,0.7076812916026626,0.5830129577074069,-0.2801980146724665,0.19368580765639587,0.2678391417050691,0.2399446994849139,-0.032054787604408885,0.006906275349320882,0.9930937246506791,0.027777777777777776,39.0,0.4153846153846154,
credit_approval,mlp,2,0.0,0.5,out0.00_clone0.50,HuberAIME,690,207,42,63,0,21,0.016932583006564528,0.7729468599033816,0.577482082058494,0.002125667000655085,1592843449630391.2,1592843449630391.2,-1.40798421253663e-12,-1.40798421253663e-12,2.0,1.0,0.0,1.9791844957782156,0.34086334918378264,0.7076812916026626,0.5830129577074069,-0.2801980146724665,0.19368580765639587,0.2678391417050691,0.2399446994849139,-0.032054787604408885,0.025074924235321816,0.9749250757646782,0.05555555555555555,31.083333333333332,0.5371794871794872,
credit_approval,mlp,2,0.0,0.5,out0.00_clone0.50,RidgeAIME,690,207,42,63,0,21,0.016932583006564528,0.7729468599033816,0.577482082058494,0.0008492920314893126,1592843449630391.2,159285.3449854172,-1.40798421253663e-12,0.00999999999859509,1.0,1.0,0.0,1.015536450242975,0.34611368163999745,0.6269708696698181,0.5261975533984055,-0.3903606439841539,0.17757782937736497,0.20374681987856902,0.31311840466380025,-0.1574150776308471,0.048823400971071455,0.9511765990289288,0.13888888888888887,16.333333333333332,0.764102564102564,
credit_approval,mlp,2,0.0,0.5,out0.00_clone0.50,HuberRidgeAIME,690,207,42,63,0,21,0.016932583006564528,0.7729468599033816,0.577482082058494,0.0009751670295372605,1592843449630391.2,159285.3449854172,-1.40798421253663e-12,0.00999999999859509,2.0,1.0,0.0,1.015536450242975,0.34611368163999745,0.6269708696698181,0.5261975533984055,-0.3903606439841539,0.17757782937736497,0.20374681987856902,0.31311840466380025,-0.1574150776308471,0.048823400971071455,0.9511765990289288,0.13888888888888887,16.333333333333332,0.764102564102564,
credit_approval,lgbm,2,0.05,0.0,out0.05_clone0.00,AIME,690,207,42,42,34,0,1.0402056250022724,0.8502415458937198,0.4688204710991035,0.000934540992602706,915449086195743.1,915449086195743.1,-1.4514092862762784e-14,-1.4514092862762784e-14,1.0,1.0,0.0,5118526838990362.0,0.5640956265956266,0.7006995651351863,-0.015427646976791798,-1.823024092430348e+16,0.6564685314685315,0.8076938659752047,-0.001457195455356419,0.0,2.863943192590656e-13,0.9999999999997137,0.4166666666666667,7.416666666666667,0.8541666666666665,
credit_approval,lgbm,2,0.05,0.0,out0.05_clone0.00,HuberAIME,690,207,42,42,34,0,1.0402056250022724,0.8502415458937198,0.4688204710991035,0.0009660839568823576,915449086195743.1,915449086195743.1,-1.4514092862762784e-14,-1.4514092862762784e-14,2.0,1.0,0.0,5118526838990362.0,0.5631035631035631,0.7156362261297032,-0.02374620886847979,-7517687429175353.0,0.6724941724941725,0.8065189206709343,0.011257383041373603,1.3877787807814457e-17,2.219016441133797e-13,0.9999999999997783,0.3888888888888889,7.5,0.8522727272727272,
credit_approval,lgbm,2,0.05,0.0,out0.05_clone0.00,RidgeAIME,690,207,42,42,34,0,1.0402056250022724,0.8502415458937198,0.4688204710991035,0.0005888330051675439,915449086195743.1,91545.90861959291,-1.4514092862762784e-14,0.009999999999997969,1.0,1.0,0.0,2.2628510032660243,0.35135833665245425,0.4380229155744923,0.3296974398044484,0.04601622387024868,0.5345071595071594,0.7101531480431084,0.4992619441747683,0.1929556738027551,0.07249010007091912,0.9275098999290808,0.47222222222222227,5.833333333333333,0.8901515151515151,
credit_approval,lgbm,2,0.05,0.0,out0.05_clone0.00,HuberRidgeAIME,690,207,42,42,34,0,1.0402056250022724,0.8502415458937198,0.4688204710991035,0.0012726670247502625,914579519869019.2,91458.95198689913,-7.456163684186357e-15,0.010000000000000304,6.0,0.9987734402751277,0.016908212560386472,2.1457004888923983,0.35112314156431795,0.4335587650351942,0.3338252511550976,0.047563951211316104,0.5088661338661339,0.7120371120654728,0.47372583104951665,0.18764288959543213,0.07467419370873193,0.9253258062912683,0.47222222222222227,6.5,0.875,
credit_approval,svm,2,0.05,0.0,out0.05_clone0.00,AIME,690,207,42,42,34,0,0.014061374997254461,0.8405797101449275,0.3941001240124803,0.0006875839899294078,915449086195743.1,915449086195743.1,-1.4514092862762784e-14,-1.4514092862762784e-14,1.0,1.0,0.0,5168662162464842.0,0.5607154283624872,0.637374064770548,-0.0653866764089032,-1.6683943300245558e+16,0.7613636363636364,0.8976176971072037,-0.0056586567369181,0.0,2.3979063581228876e-13,0.9999999999997602,0.4166666666666667,6.75,0.869318181818182,
credit_approval,svm,2,0.05,0.0,out0.05_clone0.00,HuberAIME,690,207,42,42,34,0,0.014061374997254461,0.8405797101449275,0.3941001240124803,0.0006925000343471766,915449086195743.1,915449086195743.1,-1.4514092862762784e-14,-1.4514092862762784e-14,2.0,1.0,0.0,5168662162464842.0,0.5072394925336102,0.5626097290873241,0.04142847716208883,-1766921891499673.0,0.7613636363636364,0.8972328012316669,-0.0055438263285976916,0.0,2.957514624512161e-12,0.9999999999970425,0.3611111111111111,6.833333333333333,0.8674242424242425,
credit_approval,svm,2,0.05,0.0,out0.05_clone0.00,RidgeAIME,690,207,42,42,34,0,0.014061374997254461,0.8405797101449275,0.3941001240124803,0.000653750030323863,915449086195743.1,91545.90861959291,-1.4514092862762784e-14,0.009999999999997969,1.0,1.0,0.0,1.4688851241915826,0.36970178514296165,0.4377318132540462,0.397590619797963,0.08069021405195086,0.6821095571095571,0.7899076249898712,0.6624423793364578,0.27583295443398803,0.07977749670663982,0.9202225032933602,0.3888888888888889,5.0,0.9090909090909091,
credit_approval,svm,2,0.05,0.0,out0.05_clone0.00,HuberRidgeAIME,690,207,42,42,34,0,0.014061374997254461,0.8405797101449275,0.3941001240124803,0.0009333750349469483,915449086195743.1,91545.90861959291,-1.4514092862762784e-14,0.009999999999997969,2.0,1.0,0.0,1.4688851241915826,0.36970178514296165,0.4377318132540462,0.397590619797963,0.08069021405195086,0.6821095571095571,0.7899076249898712,0.6624078415836419,0.2758172622354169,0.07977749670663982,0.9202225032933602,0.3888888888888889,5.0,0.9090909090909091,
credit_approval,mlp,2,0.05,0.0,out0.05_clone0.00,AIME,690,207,42,42,34,0,0.015601166000124067,0.8164251207729468,0.5233899062357366,0.0008703750208951533,915449086195743.1,915449086195743.1,-1.4514092862762784e-14,-1.4514092862762784e-14,1.0,1.0,0.0,5219643607990511.0,0.4988899988899989,0.46808740512654295,0.08111925969077509,-1.6315111436841246e+16,0.6666666666666666,0.822097074791346,-0.009761127548211974,0.0,3.249955106217313e-13,0.999999999999675,0.38888888888888884,6.583333333333333,0.8731060606060606,
credit_approval,mlp,2,0.05,0.0,out0.05_clone0.00,HuberAIME,690,207,42,42,34,0,0.015601166000124067,0.8164251207729468,0.5233899062357366,0.0007305420003831387,915449086195743.1,915449086195743.1,-1.4514092862762784e-14,-1.4514092862762784e-14,2.0,1.0,0.0,5219643607990511.0,0.48973248973248973,0.4803095373146424,0.07515989652841785,-1179086839374530.2,0.6666666666666666,0.822097074791346,-0.009761127548211974,0.0,1.312001291159612e-13,0.9999999999998689,0.3611111111111111,6.583333333333333,0.8731060606060606,
